F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,label
0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,0.0,10.0,0.0,0
0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,20.0,10.0,0
0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,10.0,0
0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,0.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0,0.0,0
20.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,20.0,0
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,20.0,0.0,0.0,0.0,10.0,0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0
10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0
0.0,10.0,10.0,10.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,20.0,10.0,0.0,0.0,0
0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,0.0,10.0,0.0,0
10.0,0.0,10.0,10.0,0.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0
27.27,9.09,0.0,0.0,9.09,9.09,0.0,9.09,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0
9.09,0.0,0.0,0.0,9.09,9.09,18.18,0.0,27.27,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,9.09,0
9.09,0.0,9.09,0.0,18.18,9.09,0.0,9.09,0.0,0.0,0.0,0.0,27.27,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0
9.09,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,9.09,0.0,9.09,0.0,9.09,27.27,0.0,9.09,0.0,0.0,0
18.18,18.18,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,0.0,9.09,9.09,0
0.0,0.0,9.09,9.09,0.0,18.18,0.0,0.0,0.0,9.09,0.0,0.0,9.09,9.09,9.09,0.0,18.18,0.0,0.0,9.09,0
9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0.0,9.09,0.0,27.27,0.0,9.09,9.09,0.0,0.0,0
18.18,0.0,0.0,9.09,9.09,9.09,0.0,0.0,0.0,18.18,0.0,0.0,18.18,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0
9.09,0.0,0.0,9.09,0.0,36.36,0.0,0.0,0.0,9.09,0.0,0.0,0.0,18.18,0.0,18.18,0.0,0.0,0.0,0.0,0
9.09,0.0,9.09,18.18,9.09,0.0,0.0,9.09,0.0,9.09,0.0,0.0,9.09,9.09,0.0,0.0,0.0,18.18,0.0,0.0,0
18.18,9.09,0.0,9.09,9.09,9.09,0.0,9.09,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0
9.09,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,9.09,9.09,9.09,9.09,0.0,9.09,9.09,0.0,9.09,0.0,0.0,0
9.09,0.0,0.0,0.0,0.0,27.27,9.09,0.0,0.0,9.09,0.0,9.09,0.0,0.0,9.09,9.09,0.0,9.09,0.0,9.09,0
9.09,0.0,18.18,0.0,18.18,18.18,0.0,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,9.09,0.0,9.09,9.09,0.0,18.18,9.09,0.0,9.09,0.0,9.09,0
0.0,0.0,0.0,0.0,9.09,18.18,0.0,18.18,0.0,0.0,0.0,0.0,18.18,0.0,9.09,18.18,0.0,9.09,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,27.27,0.0,9.09,0.0,9.09,9.09,0.0,9.09,0.0,9.09,18.18,0.0,9.09,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,9.09,0.0,0.0,9.09,0.0,9.09,27.27,0.0,18.18,0.0,0.0,0
0.0,0.0,0.0,0.0,9.09,27.27,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,9.09,18.18,18.18,0.0,0.0,0.0,0
9.09,0.0,0.0,0.0,9.09,9.09,0.0,18.18,9.09,18.18,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0
27.27,0.0,9.09,0.0,18.18,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0
9.09,0.0,0.0,0.0,9.09,0.0,0.0,9.09,45.45,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.09,0.0,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0.0,9.09,9.09,27.27,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0
0.0,0.0,9.09,0.0,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,18.18,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0
9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,18.18,18.18,0.0,9.09,0.0,9.09,0.0,0.0,0.0,18.18,0.0,9.09,0
9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,27.27,9.09,0.0,18.18,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0
0.0,0.0,9.09,9.09,0.0,9.09,0.0,9.09,0.0,9.09,9.09,0.0,9.09,18.18,0.0,0.0,9.09,0.0,9.09,0.0,0
0.0,0.0,18.18,0.0,0.0,9.09,9.09,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,9.09,18.18,0.0,0.0,9.09,0
0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,18.18,9.09,9.09,27.27,9.09,0.0,0.0,0.0,0.0,0
9.09,0.0,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,27.27,0.0,9.09,9.09,0.0,9.09,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,81.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.09,0.0,9.09,0.0,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,9.09,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0
0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,0.0,0.0,45.45,18.18,9.09,0.0,0.0,0.0,0.0,0.0,0
9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,9.09,36.36,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0
27.27,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,9.09,9.09,9.09,9.09,0.0,9.09,0.0,0.0,9.09,0.0,0
0.0,0.0,0.0,9.09,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,18.18,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0
0.0,0.0,18.18,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,9.09,0.0,9.09,9.09,0
0.0,0.0,0.0,0.0,0.0,9.09,18.18,9.09,0.0,0.0,0.0,0.0,36.36,18.18,0.0,0.0,0.0,0.0,9.09,0.0,0
9.09,0.0,0.0,0.0,9.09,9.09,9.09,0.0,0.0,0.0,9.09,0.0,9.09,18.18,0.0,0.0,18.18,0.0,9.09,0.0,0
9.09,9.09,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,18.18,27.27,0.0,0.0,0.0,9.09,0.0,0
0.0,0.0,0.0,0.0,18.18,9.09,0.0,9.09,0.0,0.0,0.0,0.0,27.27,0.0,18.18,0.0,9.09,0.0,0.0,9.09,0
18.18,0.0,9.09,0.0,18.18,0.0,0.0,0.0,9.09,0.0,9.09,18.18,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,9.09,18.18,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,18.18,18.18,0.0,0.0,9.09,0.0,0
0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,9.09,9.09,0.0,27.27,27.27,0.0,0.0,0.0,0.0,0
0.0,0.0,9.09,0.0,18.18,0.0,0.0,0.0,9.09,0.0,9.09,18.18,0.0,0.0,9.09,9.09,9.09,9.09,0.0,0.0,0
0.0,0.0,0.0,0.0,18.18,9.09,0.0,0.0,0.0,9.09,0.0,0.0,27.27,0.0,9.09,0.0,18.18,9.09,0.0,0.0,0
0.0,9.09,9.09,18.18,0.0,18.18,0.0,9.09,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,0.0,0.0,0.0,0.0,9.09,0
41.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0
8.33,0.0,0.0,16.67,0.0,8.33,0.0,0.0,8.33,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0
8.33,0.0,0.0,0.0,8.33,8.33,33.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,8.33,0
8.33,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,0.0,25.0,0.0,8.33,8.33,0.0,25.0,0.0,0.0,0
25.0,0.0,0.0,0.0,8.33,16.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,8.33,0.0,0.0,8.33,0
8.33,33.33,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,8.33,8.33,8.33,0.0,8.33,0.0,0.0,0.0,8.33,0
0.0,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,16.67,0.0,8.33,8.33,0.0,8.33,0.0,8.33,0
0.0,0.0,25.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,16.67,0.0,25.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0
16.67,0.0,0.0,8.33,8.33,16.67,0.0,8.33,0.0,8.33,0.0,0.0,16.67,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0
0.0,0.0,16.67,8.33,0.0,16.67,0.0,8.33,8.33,8.33,0.0,8.33,8.33,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0
8.33,16.67,0.0,0.0,16.67,8.33,0.0,0.0,8.33,8.33,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0
8.33,16.67,0.0,0.0,8.33,8.33,0.0,0.0,8.33,8.33,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,16.67,0
8.33,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,33.33,0.0,8.33,0.0,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0
8.33,0.0,8.33,0.0,0.0,16.67,8.33,0.0,41.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0
0.0,0.0,8.33,0.0,0.0,41.67,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.67,0.0,0.0,8.33,0.0,25.0,0.0,8.33,16.67,16.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,25.0,8.33,0.0,8.33,0.0,0.0,0.0,16.67,0.0,8.33,0.0,8.33,16.67,0.0,0.0,0.0,0.0,8.33,0
0.0,0.0,0.0,0.0,8.33,33.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,8.33,16.67,16.67,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,16.67,16.67,0.0,8.33,8.33,0.0,0.0,8.33,16.67,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0
8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,16.67,0.0,25.0,0.0,0.0,0.0,33.33,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,8.33,33.33,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0
0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,16.67,0.0,8.33,0
8.33,0.0,0.0,0.0,0.0,8.33,0.0,8.33,16.67,8.33,0.0,0.0,8.33,0.0,16.67,0.0,8.33,16.67,0.0,0.0,0
8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,16.67,8.33,0.0,0.0,0.0,0.0,16.67,16.67,16.67,0.0,0.0,0
16.67,0.0,8.33,8.33,8.33,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,8.33,8.33,8.33,8.33,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,8.33,0.0,8.33,8.33,58.33,0.0,0.0,0.0,0.0,0.0,0
25.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,16.67,8.33,0.0,0.0,8.33,0.0,0.0,0.0,16.67,0
0.0,16.67,8.33,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,8.33,8.33,8.33,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,50.0,0.0,8.33,8.33,0.0,8.33,8.33,0.0,0
8.33,0.0,0.0,8.33,8.33,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,8.33,25.0,0.0,0.0,8.33,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,8.33,0.0,0.0,25.0,8.33,0.0,16.67,8.33,0.0,0.0,8.33,0
0.0,16.67,0.0,0.0,8.33,0.0,0.0,16.67,0.0,0.0,8.33,0.0,25.0,0.0,8.33,0.0,8.33,0.0,0.0,8.33,0
8.33,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,16.67,0.0,8.33,0.0,0.0,8.33,0.0,16.67,0
8.33,0.0,8.33,8.33,0.0,0.0,0.0,25.0,16.67,8.33,0.0,0.0,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,25.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,16.67,0.0,0.0,33.33,0.0,0.0,8.33,0.0,0
0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,8.33,0.0,25.0,0.0,8.33,25.0,0.0,16.67,0.0,0.0,0
0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,8.33,0.0,8.33,33.33,0.0,0.0,8.33,0
0.0,0.0,0.0,0.0,16.67,8.33,0.0,8.33,16.67,0.0,0.0,8.33,16.67,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0
0.0,8.33,0.0,0.0,8.33,41.67,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0
8.33,0.0,0.0,8.33,8.33,0.0,0.0,8.33,8.33,16.67,0.0,0.0,0.0,0.0,0.0,8.33,0.0,16.67,8.33,8.33,0
8.33,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,16.67,8.33,0.0,0.0,0.0,16.67,8.33,8.33,0.0,8.33,8.33,0
16.67,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,25.0,0
0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,8.33,8.33,8.33,0.0,25.0,16.67,0.0,0.0,8.33,0
15.38,15.38,7.69,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,15.38,0.0,0.0,7.69,7.69,0
7.69,0.0,0.0,0.0,0.0,23.08,0.0,7.69,7.69,15.38,0.0,0.0,7.69,0.0,0.0,15.38,0.0,15.38,0.0,0.0,0
7.69,0.0,7.69,23.08,0.0,7.69,0.0,7.69,0.0,0.0,0.0,15.38,0.0,7.69,0.0,15.38,7.69,0.0,0.0,0.0,0
7.69,0.0,0.0,0.0,7.69,0.0,0.0,7.69,15.38,7.69,0.0,7.69,0.0,0.0,30.77,7.69,0.0,0.0,0.0,7.69,0
23.08,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0.0,15.38,0.0,7.69,7.69,0
15.38,0.0,15.38,30.77,0.0,7.69,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0
0.0,0.0,15.38,15.38,7.69,7.69,15.38,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,0.0,0
0.0,7.69,7.69,7.69,0.0,38.46,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,7.69,0.0,7.69,0.0,0.0,0
0.0,0.0,0.0,0.0,7.69,7.69,0.0,15.38,0.0,30.77,0.0,0.0,7.69,7.69,0.0,15.38,0.0,7.69,0.0,0.0,0
7.69,0.0,0.0,0.0,15.38,0.0,0.0,0.0,7.69,38.46,0.0,0.0,7.69,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0
7.69,0.0,0.0,0.0,15.38,15.38,0.0,7.69,7.69,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.69,0.0,0.0,0.0,15.38,7.69,0.0,0.0,7.69,38.46,7.69,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,23.08,7.69,0.0,7.69,7.69,15.38,0.0,0.0,0.0,7.69,7.69,7.69,0.0,7.69,7.69,0.0,0
7.69,0.0,0.0,0.0,7.69,15.38,0.0,0.0,23.08,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0
0.0,0.0,0.0,7.69,0.0,38.46,0.0,7.69,0.0,0.0,0.0,0.0,23.08,0.0,7.69,7.69,0.0,7.69,0.0,0.0,0
0.0,0.0,7.69,0.0,0.0,23.08,0.0,0.0,0.0,38.46,7.69,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0
0.0,30.77,0.0,0.0,7.69,0.0,0.0,23.08,0.0,7.69,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0
0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,7.69,0.0,0.0,23.08,0.0,7.69,0.0,0.0,0.0,38.46,0.0,0
0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,15.38,0.0,0.0,7.69,0.0,7.69,7.69,0.0,15.38,15.38,7.69,0
7.69,0.0,0.0,0.0,23.08,0.0,0.0,0.0,30.77,23.08,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0
15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,23.08,0.0,7.69,0
15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,0.0,0
15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,30.77,0.0,7.69,0
0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,53.85,0.0,15.38,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.38,0.0,0.0,7.69,0.0,0.0,0.0,15.38,0.0,23.08,7.69,7.69,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,0
0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,7.69,15.38,15.38,15.38,0.0,23.08,0.0,0.0,0.0,7.69,0.0,0.0,0
0.0,0.0,7.69,7.69,0.0,15.38,0.0,7.69,7.69,0.0,7.69,15.38,0.0,7.69,0.0,0.0,7.69,7.69,0.0,7.69,0
0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,7.69,15.38,0.0,7.69,23.08,0.0,0.0,7.69,0.0,15.38,0.0,7.69,0
0.0,0.0,7.69,0.0,7.69,7.69,7.69,0.0,0.0,15.38,7.69,7.69,7.69,7.69,7.69,7.69,0.0,0.0,0.0,7.69,0
15.38,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,7.69,0.0,0.0,7.69,7.69,15.38,7.69,0.0,7.69,0.0,7.69,0
0.0,0.0,7.69,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0.0,0.0,30.77,7.69,0.0,7.69,0.0,7.69,7.69,7.69,0
7.69,0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,0.0,0.0,53.85,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0
7.69,0.0,0.0,0.0,0.0,15.38,15.38,0.0,0.0,15.38,7.69,0.0,0.0,15.38,7.69,0.0,0.0,7.69,7.69,0.0,0
0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,15.38,7.69,7.69,15.38,7.69,15.38,7.69,0.0,0.0,0.0,0.0,0
7.69,15.38,0.0,7.69,0.0,15.38,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,7.69,0
0.0,7.69,7.69,7.69,0.0,0.0,0.0,23.08,0.0,7.69,0.0,0.0,7.69,0.0,0.0,7.69,15.38,7.69,0.0,7.69,0
0.0,0.0,0.0,7.69,7.69,7.69,7.69,0.0,7.69,0.0,15.38,0.0,7.69,0.0,7.69,15.38,0.0,0.0,7.69,7.69,0
7.69,0.0,7.69,7.69,7.69,7.69,0.0,15.38,7.69,7.69,0.0,0.0,7.69,0.0,0.0,7.69,15.38,0.0,0.0,0.0,0
30.77,7.69,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,23.08,0.0,0.0,0
7.69,7.69,23.08,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,15.38,7.69,0.0,7.69,0.0,7.69,0.0,7.69,0
28.57,0.0,14.29,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,0.0,7.14,0
7.14,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0.0,21.43,0.0,0.0,14.29,7.14,14.29,0.0,0.0,7.14,7.14,0.0,0
21.43,0.0,0.0,7.14,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,0
14.29,0.0,7.14,7.14,7.14,7.14,0.0,14.29,7.14,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0
14.29,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0,7.14,0.0,7.14,28.57,0.0,7.14,0
7.14,14.29,7.14,7.14,0.0,7.14,0.0,7.14,7.14,0.0,7.14,0.0,0.0,7.14,14.29,7.14,7.14,0.0,0.0,0.0,0
21.43,7.14,14.29,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,21.43,0.0,14.29,0.0,7.14,0
0.0,0.0,14.29,0.0,0.0,0.0,0.0,7.14,7.14,7.14,0.0,14.29,14.29,14.29,0.0,14.29,0.0,7.14,0.0,0.0,0
21.43,0.0,0.0,7.14,7.14,0.0,0.0,0.0,14.29,7.14,0.0,7.14,14.29,14.29,0.0,0.0,0.0,7.14,0.0,0.0,0
0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0
7.14,14.29,7.14,0.0,14.29,0.0,0.0,7.14,7.14,14.29,0.0,0.0,7.14,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0
14.29,0.0,0.0,0.0,14.29,14.29,0.0,21.43,0.0,14.29,0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0
7.14,0.0,7.14,0.0,7.14,14.29,7.14,0.0,35.71,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0
14.29,0.0,0.0,0.0,0.0,7.14,7.14,21.43,0.0,0.0,0.0,0.0,7.14,0.0,35.71,0.0,0.0,0.0,0.0,7.14,0
7.14,0.0,0.0,0.0,14.29,14.29,7.14,0.0,0.0,0.0,7.14,14.29,0.0,0.0,14.29,14.29,0.0,7.14,0.0,0.0,0
7.14,14.29,0.0,0.0,7.14,14.29,0.0,7.14,21.43,0.0,0.0,0.0,7.14,7.14,0.0,7.14,7.14,0.0,0.0,0.0,0
7.14,28.57,0.0,0.0,0.0,14.29,7.14,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,7.14,0.0,0.0,0.0,7.14,0
21.43,0.0,0.0,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,35.71,0.0,14.29,0.0,0.0,7.14,0
0.0,0.0,7.14,0.0,14.29,7.14,0.0,0.0,7.14,0.0,0.0,7.14,7.14,0.0,7.14,0.0,21.43,14.29,0.0,7.14,0
21.43,0.0,7.14,0.0,14.29,0.0,0.0,14.29,0.0,7.14,0.0,7.14,14.29,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0
0.0,28.57,0.0,0.0,7.14,0.0,0.0,21.43,0.0,14.29,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,7.14,7.14,0
28.57,0.0,0.0,0.0,0.0,0.0,0.0,14.29,21.43,21.43,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.29,0.0,7.14,0.0,0.0,7.14,0.0,21.43,14.29,21.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0
